CNF,Tancredo Neves International,"Belo Horizonte, Brazil",,"Belo Horizonte, Brazil",19,S,38,9,-19.63583333,43,W,58,1,-43.96694444,5/1/2023 12:00:00 AM,,0,1
CNK,Blosser Municipal,"Concordia, KS",Kansas,"Concordia, KS",39,N,32,33,39.54250000,97,W,39,6,-97.65166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNK,Blosser Municipal,"Concordia, KS",Kansas,"Concordia, KS",39,N,32,57,39.54916667,97,W,39,8,-97.65222222,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
CNK,Blosser Municipal,"Concordia, KS",Kansas,"Concordia, KS",39,N,33,0,39.55000000,97,W,39,7,-97.65194444,5/1/2023 12:00:00 AM,,0,1
CNK,Blosser Municipal,"Concordia, KS",Kansas,"Concordia, KS",39,N,33,0,39.55000000,97,W,39,8,-97.65222222,10/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
CNL,Sindal Airport,"Sindal, Denmark",,"Sindal, Denmark",57,N,30,13,57.50361111,10,E,13,46,10.22944444,1/1/2008 12:00:00 AM,,0,1
CNM,Cavern City Air Terminal,"Carlsbad, NM",New Mexico,"Carlsbad, NM",32,N,20,14,32.33722222,104,W,15,46,-104.26277778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNM,Cavern City Air Terminal,"Carlsbad, NM",New Mexico,"Carlsbad, NM",32,N,20,15,32.33750000,104,W,15,48,-104.26333333,7/1/2011 12:00:00 AM,,0,1
CNO,Chino Airport,"Chino, CA",California,"Chino, CA",33,N,58,15,33.97083333,117,W,38,29,-117.64138889,3/1/1982 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNO,Chino Airport,"Chino, CA",California,"Chino, CA",33,N,58,29,33.97472222,117,W,38,11,-117.63638889,7/1/2011 12:00:00 AM,,0,1
CNQ,Corrientes Airport,"Corrientes, Argentina",,"Corrientes, Argentina",27,S,26,42,-27.44500000,58,W,45,42,-58.76166667,5/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
CNQ,Corrientes Airport,"Corrientes, Argentina",,"Corrientes, Argentina",27,S,26,42,-27.44500000,58,W,45,42,-58.76166667,12/1/2017 12:00:00 AM,,0,1
CNQ,Corrientes Airport,"Corrientes, Argentina",,"Corrientes, Argentina",27,S,26,44,-27.44555556,58,W,45,43,-58.76194444,7/1/2011 12:00:00 AM,4/30/2016 12:00:00 AM,0,0
CNQ,Corrientes Airport,"Corrientes, Argentina",,"Corrientes, Argentina",27,S,26,44,-27.44555556,58,W,45,43,-58.76194444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
CNQ,Corrientes Airport,"Corrientes, Argentina",,"Corrientes, Argentina",27,S,26,59,-27.44972222,58,W,45,44,-58.76222222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNR,Chanaral Airport,"Chanaral, Chile",,"Chanaral, Chile",26,S,19,45,-26.32916667,70,W,36,15,-70.60416667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNR,Chanaral Airport,"Chanaral, Chile",,"Chanaral, Chile",26,S,19,57,-26.33250000,70,W,36,26,-70.60722222,7/1/2011 12:00:00 AM,,0,1
CNS,Cairns International,"Cairns, Australia",,"Cairns, Australia",16,S,52,45,-16.87916667,145,E,44,59,145.74972222,7/1/2019 12:00:00 AM,,0,1
CNS,Cairns International,"Cairns, Australia",,"Cairns, Australia",16,S,53,0,-16.88333333,145,E,45,6,145.75166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNS,Cairns International,"Cairns, Australia",,"Cairns, Australia",16,S,53,9,-16.88583333,145,E,45,19,145.75527778,7/1/2011 12:00:00 AM,6/30/2019 12:00:00 AM,0,0
CNW,Heart of Texas Industrial,"Waco, TX",Texas,"Waco, TX",31,N,38,16,31.63777778,97,W,4,27,-97.07416667,9/1/2019 12:00:00 AM,10/31/2019 12:00:00 AM,0,0
CNW,TSTC Waco,"Waco, TX",Texas,"Waco, TX",31,N,38,12,31.63666667,97,W,4,20,-97.07222222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNW,TSTC Waco,"Waco, TX",Texas,"Waco, TX",31,N,38,16,31.63777778,97,W,4,27,-97.07416667,7/1/2011 12:00:00 AM,8/31/2019 12:00:00 AM,0,0
CNW,TSTC Waco,"Waco, TX",Texas,"Waco, TX",31,N,38,16,31.63777778,97,W,4,27,-97.07416667,11/1/2019 12:00:00 AM,,0,1
CNX,Chiang Mai International,"Chiang Mai, Thailand",,"Chiang Mai, Thailand",18,N,46,6,18.76833333,98,E,57,46,98.96277778,7/1/2011 12:00:00 AM,,0,1
CNX,Chiang Mai International,"Chiang Mai, Thailand",,"Chiang Mai, Thailand",18,N,46,19,18.77194444,98,E,58,6,98.96833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNY,Canyonlands Field,"Moab, UT",Utah,"Moab, UT",38,N,45,18,38.75500000,109,W,45,17,-109.75472222,7/1/2011 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
CNY,Canyonlands Field,"Moab, UT",Utah,"Moab, UT",38,N,45,27,38.75750000,109,W,45,13,-109.75361111,4/1/2019 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
CNY,Canyonlands Field,"Moab, UT",Utah,"Moab, UT",38,N,45,28,38.75777778,109,W,45,12,-109.75333333,10/1/2018 12:00:00 AM,3/31/2019 12:00:00 AM,0,0
CNY,Canyonlands Field,"Moab, UT",Utah,"Moab, UT",38,N,45,34,38.75944444,109,W,44,46,-109.74611111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CNY,Canyonlands Regional,"Moab, UT",Utah,"Moab, UT",38,N,45,27,38.75750000,109,W,45,12,-109.75333333,10/1/2022 12:00:00 AM,,0,1
CO1,Monte Vista Municipal,"Monte Vista, CO",Colorado,"Monte Vista, CO",37,N,31,43,37.52861111,106,W,2,45,-106.04583333,6/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
CO1,Monte Vista Municipal,"Monte Vista, CO",Colorado,"Monte Vista, CO",37,N,31,43,37.52861111,106,W,2,45,-106.04583333,12/1/2017 12:00:00 AM,,0,1
CO1,Monte Vista Municipal,"Monte Vista, CO",Colorado,"Monte Vista, CO",37,N,31,43,37.52861111,106,W,2,46,-106.04611111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
CO3,Marina Municipal,"Marina, CA",California,"Marina, CA",36,N,40,54,36.68166667,121,W,45,42,-121.76166667,7/1/2011 12:00:00 AM,,0,1
CO3,Marina Municipal,"Marina, CA",California,"Marina, CA",36,N,40,55,36.68194444,121,W,45,44,-121.76222222,1/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CO4,Tolemaida AB,"Melgar, Colombia",,"Melgar, Colombia",4,N,14,41,4.24472222,74,W,38,59,-74.64972222,4/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CO4,Tolemaida AB,"Melgar, Colombia",,"Melgar, Colombia",4,N,14,41,4.24472222,74,W,39,0,-74.65000000,7/1/2011 12:00:00 AM,,0,1
CO5,Puerto Bolivar,"Uribia, Colombia",,"Uribia, Colombia",12,N,13,18,12.22166667,71,W,59,3,-71.98416667,7/1/2012 12:00:00 AM,,0,1
CO6,Central Colorado Regional,"Buena, CO",Colorado,"Buena, CO",38,N,48,51,38.81416667,106,W,7,14,-106.12055556,7/1/2018 12:00:00 AM,,0,1
CO7,Meeker Coulter Field,"Meeker, CO",Colorado,"Meeker, CO",40,N,2,56,40.04888889,107,W,53,9,-107.88583333,1/1/2021 12:00:00 AM,,0,1
COA,Columbia Airport,"Columbia, CA",California,"Columbia, CA",38,N,1,50,38.03055556,120,W,24,52,-120.41444444,9/1/1977 12:00:00 AM,,0,1
COC,Comodoro Pierrestegui,"Concordia, Argentina",,"Concordia, Argentina",31,S,17,49,-31.29694444,57,W,59,48,-57.99666667,7/1/2011 12:00:00 AM,,0,1
COC,Comodoro Pierrestegui,"Concordia, Argentina",,"Concordia, Argentina",31,S,17,50,-31.29722222,57,W,59,47,-57.99638889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COD,Yellowstone Regional,"Cody, WY",Wyoming,"Cody, WY",44,N,30,57,44.51583333,109,W,1,39,-109.02750000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COD,Yellowstone Regional,"Cody, WY",Wyoming,"Cody, WY",44,N,31,13,44.52027778,109,W,1,26,-109.02388889,7/1/2011 12:00:00 AM,,0,1
COE,Coeur d'Alene - Pappy Boyington Field,"Coeur d'Alene, ID",Idaho,"Coeur d'Alene, ID",47,N,46,28,47.77444444,116,W,49,10,-116.81944444,7/1/2011 12:00:00 AM,,0,1
COE,Coeur d'Alene - Pappy Boyington Field,"Coeur d'Alene, ID",Idaho,"Coeur d'Alene, ID",47,N,46,30,47.77500000,116,W,49,4,-116.81777778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COF,Patrick AFB,"Cocoa Beach, FL",Florida,"Cocoa Beach, FL",28,N,14,6,28.23500000,80,W,36,36,-80.61000000,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
COF,Patrick AFB,"Cocoa Beach, FL",Florida,"Cocoa Beach, FL",28,N,14,6,28.23500000,80,W,36,36,-80.61000000,11/1/2012 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
COF,Patrick AFB,"Cocoa Beach, FL",Florida,"Cocoa Beach, FL",28,N,14,6,28.23500000,80,W,36,37,-80.61027778,10/1/2011 12:00:00 AM,10/31/2012 12:00:00 AM,0,0
COF,Patrick AFB,"Cocoa Beach, FL",Florida,"Cocoa Beach, FL",28,N,14,21,28.23916667,80,W,36,28,-80.60777778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COF,Patrick Sfb,"Cocoa Beach, FL",Florida,"Cocoa Beach, FL",28,N,14,6,28.23500000,80,W,36,36,-80.61000000,10/1/2022 12:00:00 AM,,0,1
COG,Mandinga,"Condoto, Colombia",,"Condoto, Colombia",5,N,4,45,5.07916667,76,W,39,48,-76.66333333,1/1/1950 12:00:00 AM,,0,1
COH,Cooch Behar Airport,"Cooch Behar, India",,"Cooch Behar, India",26,N,19,50,26.33055556,89,E,28,2,89.46722222,7/1/2011 12:00:00 AM,,0,1
COH,Cooch Behar Airport,"Cooch Behar, India",,"Cooch Behar, India",26,N,19,52,26.33111111,89,E,28,19,89.47194444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COJ,Coonabarabran Airport,"Coonabarabran, Australia",,"Coonabarabran, Australia",31,S,19,51,-31.33083333,149,E,16,46,149.27944444,10/1/2022 12:00:00 AM,,0,1
COJ,Coonabarabran Airport,"Coonabarabran, Australia",,"Coonabarabran, Australia",31,S,19,57,-31.33250000,149,E,16,2,149.26722222,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
COJ,Coonabarabran Airport,"Coonabarabran, Australia",,"Coonabarabran, Australia",31,S,20,14,-31.33722222,149,E,16,19,149.27194444,9/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COK,Cochin,"Kochi, India",,"Kochi, India",9,N,56,40,9.94444444,76,E,16,19,76.27194444,1/1/1950 12:00:00 AM,5/31/1999 12:00:00 AM,0,0
COK,Cochin International,"Kochi, India",,"Kochi, India",10,N,9,4,10.15111111,76,E,24,2,76.40055556,6/1/1999 12:00:00 AM,,0,1
COL,Coll,"Coll Island, United Kingdom",,"Coll Island, United Kingdom",56,N,36,7,56.60194444,6,W,37,4,-6.61777778,7/1/2011 12:00:00 AM,,0,1
COL,Coll/Ballard,"Coll Island, United Kingdom",,"Coll Island, United Kingdom",56,N,35,55,56.59861111,6,W,37,10,-6.61944444,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COM,Coleman Municipal,"Coleman, TX",Texas,"Coleman, TX",31,N,50,28,31.84111111,99,W,24,13,-99.40361111,12/1/1989 12:00:00 AM,,0,1
CON,Concord Municipal,"Concord, NH",New Hampshire,"Concord, NH",43,N,12,10,43.20277778,71,W,30,8,-71.50222222,7/1/2011 12:00:00 AM,,0,1
CON,Concord Municipal,"Concord, NH",New Hampshire,"Concord, NH",43,N,12,12,43.20333333,71,W,30,8,-71.50222222,3/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COO,Card Bernardin Gadin de Cadjehoun International,"Cotonou, Benin",,"Cotonou, Benin",6,N,21,15,6.35416667,2,E,23,8,2.38555556,8/1/1960 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COO,Card Bernardin Gadin de Cadjehoun International,"Cotonou, Benin",,"Cotonou, Benin",6,N,21,26,6.35722222,2,E,23,4,2.38444444,7/1/2011 12:00:00 AM,,0,1
COR,Ambrosio L. V. Taravella,"Cordoba, Argentina",,"Cordoba, Argentina",31,S,18,47,-31.31305556,64,W,11,58,-64.19944444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COR,Ambrosio L. V. Taravella,"Cordoba, Argentina",,"Cordoba, Argentina",31,S,18,47,-31.31305556,64,W,12,14,-64.20388889,10/1/2022 12:00:00 AM,,0,1
COR,Ambrosio L. V. Taravella,"Cordoba, Argentina",,"Cordoba, Argentina",31,S,19,25,-31.32361111,64,W,12,29,-64.20805556,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
COS,City of Colorado Springs Municipal,"Colorado Springs, CO",Colorado,"Colorado Springs, CO",38,N,48,21,38.80583333,104,W,42,3,-104.70083333,7/1/2011 12:00:00 AM,,0,1
COS,Peterson Field,"Colorado Springs, CO",Colorado,"Colorado Springs, CO",38,N,48,32,38.80888889,104,W,42,33,-104.70916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,21,28.45583333,99,W,13,2,-99.21722222,9/1/2012 12:00:00 AM,9/30/2012 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,21,28.45583333,99,W,13,2,-99.21722222,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,21,28.45583333,99,W,13,2,-99.21722222,12/1/2017 12:00:00 AM,,0,1
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,24,28.45666667,99,W,13,6,-99.21833333,10/1/2011 12:00:00 AM,8/31/2012 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,24,28.45666667,99,W,13,6,-99.21833333,10/1/2012 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,24,28.45666667,99,W,13,13,-99.22027778,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,24,28.45666667,99,W,13,13,-99.22027778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
COT,Cotulla-La Salle County,"Cotulla, TX",Texas,"Cotulla, TX",28,N,27,25,28.45694444,99,W,13,7,-99.21861111,12/1/1995 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,48,49,38.81361111,92,W,13,9,-92.21916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,49,2,38.81722222,92,W,13,5,-92.21805556,10/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,49,2,38.81722222,92,W,13,5,-92.21805556,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,49,4,38.81777778,92,W,13,4,-92.21777778,10/1/2022 12:00:00 AM,,0,1
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,49,5,38.81805556,92,W,13,11,-92.21972222,7/1/2011 12:00:00 AM,9/30/2017 12:00:00 AM,0,0
COU,Columbia Regional,"Columbia, MO",Missouri,"Jefferson City/Columbia, MO",38,N,49,5,38.81805556,92,W,13,11,-92.21972222,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
COY,Coolawanyah Airport,"Coolawanyah, Australia",,"Coolawanyah, Australia",21,S,48,0,-21.80000000,117,E,46,0,117.76666667,3/1/1999 12:00:00 AM,,0,1
CPA,Cape Palmas Airport,"Cape Palmas, Liberia",,"Cape Palmas, Liberia",4,N,22,36,4.37666667,7,W,41,44,-7.69555556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPA,Cape Palmas Airport,"Cape Palmas, Liberia",,"Cape Palmas, Liberia",4,N,22,45,4.37916667,7,W,41,47,-7.69638889,7/1/2011 12:00:00 AM,,0,1
CPB,Capurgana Airport,"Capurgana, Colombia",,"Capurgana, Colombia",8,N,37,53,8.63138889,77,W,21,4,-77.35111111,6/1/1999 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPB,Capurgana Airport,"Capurgana, Colombia",,"Capurgana, Colombia",8,N,37,57,8.63250000,77,W,21,1,-77.35027778,7/1/2011 12:00:00 AM,,0,1
CPC,Aviador C. Campos,"Chapelco, Argentina",,"Chapelco, Argentina",40,S,4,31,-40.07527778,71,W,8,14,-71.13722222,7/1/2011 12:00:00 AM,,0,1
CPC,Chapelco Airport,"Chapelco, Argentina",,"Chapelco, Argentina",40,S,4,33,-40.07583333,71,W,8,17,-71.13805556,12/1/1988 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPD,Coober Pedy Airport,"Coober Pedy, Australia",,"Coober Pedy, Australia",29,S,2,24,-29.04000000,134,E,43,15,134.72083333,7/1/2011 12:00:00 AM,,0,1
CPD,Coober Pedy Airport,"Coober Pedy, Australia",,"Coober Pedy, Australia",29,S,2,40,-29.04444444,134,E,45,10,134.75277778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPE,Campeche International,"Campeche, Mexico",,"Campeche, Mexico",19,N,49,0,19.81666667,90,W,30,1,-90.50027778,10/1/2022 12:00:00 AM,,0,1
CPE,Campeche International,"Campeche, Mexico",,"Campeche, Mexico",19,N,50,6,19.83500000,90,W,30,34,-90.50944444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPE,Ingeniero Alberto Acuna Ongay International,"Campeche, Mexico",,"Campeche, Mexico",19,N,49,0,19.81666667,90,W,30,1,-90.50027778,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
CPH,Kastrup,"Copenhagen, Denmark",,"Copenhagen, Denmark",55,N,36,29,55.60805556,12,E,38,0,12.63333333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPH,Kastrup,"Copenhagen, Denmark",,"Copenhagen, Denmark",55,N,36,46,55.61277778,12,E,38,29,12.64138889,10/1/2022 12:00:00 AM,,0,1
CPH,Kastrup,"Copenhagen, Denmark",,"Copenhagen, Denmark",55,N,37,5,55.61805556,12,E,39,21,12.65583333,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
CPN,Cape Rodney Airport,"Cape Rodney, Papua New Guinea",,"Cape Rodney, Papua New Guinea",10,S,10,54,-10.18166667,148,E,22,45,148.37916667,9/1/1984 12:00:00 AM,,0,1
CPO,Chamonate,"Copiapo, Chile",,"Copiapo, Chile",27,S,17,49,-27.29694444,70,W,24,50,-70.41388889,1/1/1950 12:00:00 AM,4/30/2005 12:00:00 AM,1,1
CPO,Desierto de Atacama,"Copiapo, Chile",,"Copiapo, Chile",27,S,15,40,-27.26111111,70,W,46,45,-70.77916667,5/1/2005 12:00:00 AM,4/30/2016 12:00:00 AM,0,0
CPO,Desierto de Atacama,"Copiapo, Chile",,"Copiapo, Chile",27,S,15,40,-27.26111111,70,W,46,45,-70.77916667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
CPO,Desierto de Atacama,"Copiapo, Chile",,"Copiapo, Chile",27,S,15,41,-27.26138889,70,W,46,45,-70.77916667,5/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
CPO,Desierto de Atacama,"Copiapo, Chile",,"Copiapo, Chile",27,S,15,41,-27.26138889,70,W,46,45,-70.77916667,12/1/2017 12:00:00 AM,,0,1
CPQ,Viracopos International,"Campinas, Brazil",,"Sao Paulo, Brazil",23,S,0,27,-23.00750000,47,W,8,4,-47.13444444,1/1/1950 12:00:00 AM,,0,1
CPR,Casper/Natrona County International,"Casper, WY",Wyoming,"Casper, WY",42,N,54,21,42.90583333,106,W,27,49,-106.46361111,6/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
CPR,Casper/Natrona County International,"Casper, WY",Wyoming,"Casper, WY",42,N,54,21,42.90583333,106,W,27,49,-106.46361111,12/1/2017 12:00:00 AM,,0,1
CPR,Casper/Natrona County International,"Casper, WY",Wyoming,"Casper, WY",42,N,54,29,42.90805556,106,W,27,52,-106.46444444,7/1/2011 12:00:00 AM,5/31/2014 12:00:00 AM,0,0
CPR,Casper/Natrona County International,"Casper, WY",Wyoming,"Casper, WY",42,N,54,29,42.90805556,106,W,27,52,-106.46444444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
CPR,Casper/Natrona County International,"Casper, WY",Wyoming,"Casper, WY",42,N,54,31,42.90861111,106,W,27,45,-106.46250000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPS,Bi-State Parks,"St. Louis, MO",Missouri,"St. Louis, MO",38,N,34,17,38.57138889,90,W,9,26,-90.15722222,1/1/1950 12:00:00 AM,,0,1
CPT,Cape Town International,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,53,-33.96472222,18,E,36,6,18.60166667,7/1/2011 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
CPT,Cape Town International,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,53,-33.96472222,18,E,36,6,18.60166667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
CPT,Cape Town International,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,53,-33.96472222,18,E,36,8,18.60222222,7/1/1994 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPT,Cape Town International,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,54,-33.96500000,18,E,36,6,18.60166667,8/1/2017 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
CPT,Cape Town International,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,54,-33.96500000,18,E,36,6,18.60166667,12/1/2017 12:00:00 AM,,0,1
CPT,D F Malan,"Cape Town, South Africa",,"Cape Town, South Africa",33,S,57,53,-33.96472222,18,E,36,8,18.60222222,1/1/1950 12:00:00 AM,6/30/1994 12:00:00 AM,0,0
CPV,Presidente Joao Suassuna,"Campina Grande, Brazil",,"Campina Grande, Brazil",7,S,16,0,-7.26666667,35,W,54,0,-35.90000000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPV,Presidente Joao Suassuna,"Campina Grande, Brazil",,"Campina Grande, Brazil",7,S,16,11,-7.26972222,35,W,53,45,-35.89583333,10/1/2022 12:00:00 AM,,0,1
CPV,Presidente Joao Suassuna,"Campina Grande, Brazil",,"Campina Grande, Brazil",7,S,16,12,-7.27000000,35,W,53,47,-35.89638889,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
CPX,Benjamin Rivera Noriega,"Culebra, PR",Puerto Rico,"Culebra, PR",18,N,18,47,18.31305556,65,W,18,14,-65.30388889,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
CPX,Benjamin Rivera Noriega,"Culebra, PR",Puerto Rico,"Culebra, PR",18,N,18,47,18.31305556,65,W,18,14,-65.30388889,6/1/2014 12:00:00 AM,,0,1
CPX,Benjamin Rivera Noriega,"Culebra, PR",Puerto Rico,"Culebra, PR",18,N,18,47,18.31305556,65,W,18,17,-65.30472222,1/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CPX,Benjamin Rivera Noriega,"Culebra, PR",Puerto Rico,"Culebra, PR",18,N,18,48,18.31333333,65,W,18,16,-65.30444444,10/1/2011 12:00:00 AM,5/31/2014 12:00:00 AM,0,0
CPX,Culebra Airport,"Culebra, Puerto Rico",,"Culebra, Puerto Rico",18,N,18,44,18.31222222,65,W,18,15,-65.30416667,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
CQF,Calais Dunkerque,"Calais, France",,"Calais, France",50,N,57,44,50.96222222,1,E,57,17,1.95472222,7/1/2011 12:00:00 AM,12/31/2019 12:00:00 AM,0,0
CQF,Calais Marck,"Calais, France",,"Calais, France",50,N,57,44,50.96222222,1,E,57,17,1.95472222,1/1/2020 12:00:00 AM,,0,1
CQF,Calais/Marck,"Calais, France",,"Calais, France",50,N,57,42,50.96166667,1,E,57,13,1.95361111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CQL,Glen-Aspen,"Carbondale, CO",Colorado,"Carbondale, CO",39,N,23,20,39.38888889,107,W,9,34,-107.15944444,9/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CQL,Glen-Aspen,"Carbondale, CO",Colorado,"Carbondale, CO",39,N,23,20,39.38888889,107,W,9,36,-107.16000000,7/1/2011 12:00:00 AM,,0,1
CQM,Ciudad Real Airport,"Ciudad Real, Spain",,"Ciudad Real, Spain",38,N,51,23,38.85638889,3,W,58,12,-3.97000000,10/1/2020 12:00:00 AM,,0,1
CQW,Cheraw Municipal/Lynch Bellinger Field,"Cheraw, SC",South Carolina,"Cheraw, SC",34,N,42,39,34.71083333,79,W,57,42,-79.96166667,6/1/1978 12:00:00 AM,12/31/2008 12:00:00 AM,0,0
CRA,Craiova Airport,"Craiova, Romania",,"Craiova, Romania",44,N,19,5,44.31805556,23,E,53,19,23.88861111,7/1/2011 12:00:00 AM,,0,1
CRA,Craiova Airport,"Craiova, Romania",,"Craiova, Romania",44,N,19,8,44.31888889,23,E,53,11,23.88638889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CRB,Collarenebri Airport,"Collarenebri, Australia",,"Collarenebri, Australia",29,S,31,19,-29.52194444,148,E,34,56,148.58222222,7/1/2011 12:00:00 AM,,0,1
CRB,Collarenebri Airport,"Collarenebri, Australia",,"Collarenebri, Australia",29,S,31,33,-29.52583333,148,E,34,33,148.57583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
CRC,Cartago Airport,"Cartago, Colombia",,"Cartago, Colombia",4,N,46,0,4.76666667,75,W,56,0,-75.93333333,6/1/1983 12:00:00 AM,,0,1
CRC,Circle City,"Circle, AK",Alaska,"Circle, AK",65,N,49,45,65.82916667,144,W,3,50,-144.06388889,1/1/1950 12:00:00 AM,3/31/1981 12:00:00 AM,0,0
CRD,Comodoro Rivadavia Airport,"Comodoro Rivadavia, Argentina",,"Comodoro Rivadavia, Argentina",45,S,47,7,-45.78527778,67,W,27,56,-67.46555556,7/1/2011 12:00:00 AM,,0,1
